Accident_ID,Location,Severity,Weather_Condition,Number_of_Casualties,date_time,traffic_volume,weather_description,temp(K),rain_intensity_level,day_of_week,hour_of_day,State
702,Civil Lines,Severe,Fog,5,26-01-2023 01:00,1670,drizzle rain,302.4,2,Thursday,1,Rajasthan
703,Kalyani Nagar,Moderate,Rain,6,26-01-2023 02:00,780,heavy rain,288.9,3,Thursday,2,Maharashtra
704,Vasant Kunj,Severe,Clear,21,26-01-2023 03:00,3037,heavy rain,299.5,3,Thursday,3,Delhi
705,Alwarpet,Minor,Rain,21,26-01-2023 04:00,3108,thunderstorm with rain,288.2,4,Thursday,4,Tamil Nadu
706,Koramangala,Moderate,Rain,3,26-01-2023 05:00,2494,heavy rain,291.8,3,Thursday,5,Karnataka
707,Bandra,Minor,Rain,5,26-01-2023 06:00,3347,light rain,273.1,1,Thursday,6,Maharashtra
708,Indiranagar,Moderate,Rain,6,26-01-2023 07:00,353,light rain,296.4,1,Thursday,7,Karnataka
709,Connaught Place,Severe,Rain,2,26-01-2023 08:00,1879,drizzle rain,274.5,2,Thursday,8,Delhi
710,Salt Lake City,Minor,Fog,7,26-01-2023 09:00,3706,light rain,298.9,1,Thursday,9,West Bengal
711,Gariahat,Minor,Fog,9,26-01-2023 10:00,1196,thunderstorm with rain,297.4,4,Thursday,10,West Bengal
712,Hinjewadi,Minor,Rain,8,26-01-2023 11:00,3357,light rain,294.8,1,Thursday,11,Maharashtra
713,Banjara Hills,Severe,Rain,8,26-01-2023 12:00,2944,light rain,271.3,1,Thursday,12,Telangana
714,Jubilee Hills,Moderate,Fog,9,26-01-2023 13:00,3556,thunderstorm with rain,280.6,4,Thursday,13,Telangana
715,Anna Nagar,Severe,Rain,21,26-01-2023 14:00,1443,heavy rain,279.2,3,Thursday,14,Tamil Nadu
716,T. Nagar,Minor,Clear,11,26-01-2023 15:00,1292,heavy rain,282.6,3,Thursday,15,Tamil Nadu
717,Civil Lines,Moderate,Rain,10,26-01-2023 16:00,3318,thunderstorm with rain,273.1,4,Thursday,16,Rajasthan
718,Kalyani Nagar,Minor,Rain,10,26-01-2023 17:00,1208,drizzle rain,302.8,2,Thursday,17,Maharashtra
719,Vasant Kunj,Moderate,Rain,10,26-01-2023 18:00,2341,light rain,289.4,1,Thursday,18,Delhi
720,Alwarpet,Severe,Rain,21,26-01-2023 19:00,1973,thunderstorm with rain,280.7,4,Thursday,19,Tamil Nadu
721,Koramangala,Minor,Rain,21,26-01-2023 20:00,1157,light rain,283.9,1,Thursday,20,Karnataka
722,Bandra,Minor,Fog,3,26-01-2023 21:00,3259,drizzle rain,285.7,2,Thursday,21,Maharashtra
723,Indiranagar,Minor,Fog,5,26-01-2023 22:00,652,light rain,291,1,Thursday,22,Karnataka
724,Connaught Place,Severe,Rain,6,26-01-2023 23:00,1427,thunderstorm with rain,288,4,Thursday,23,Delhi
725,Salt Lake City,Moderate,Rain,2,27-01-2023 00:00,3159,light rain,302.2,1,Friday,0,West Bengal
726,Gariahat,Severe,Fog,21,27-01-2023 01:00,2465,heavy rain,287.4,3,Friday,1,West Bengal
727,Hinjewadi,Minor,Rain,21,27-01-2023 02:00,2721,drizzle rain,304.7,2,Friday,2,Maharashtra
728,Banjara Hills,Moderate,Clear,3,27-01-2023 03:00,2679,drizzle rain,299.8,2,Friday,3,Telangana
729,Jubilee Hills,Minor,Rain,5,27-01-2023 04:00,2588,drizzle rain,277.3,2,Friday,4,Telangana
730,Anna Nagar,Moderate,Rain,6,27-01-2023 05:00,750,thunderstorm with rain,302.6,4,Friday,5,Tamil Nadu
731,T. Nagar,Severe,Rain,2,27-01-2023 06:00,1835,drizzle rain,274.1,2,Friday,6,Tamil Nadu
732,Civil Lines,Minor,Rain,7,27-01-2023 07:00,1512,heavy rain,298.6,3,Friday,7,Rajasthan
733,Kalyani Nagar,Minor,Rain,9,27-01-2023 08:00,3525,thunderstorm with rain,283.3,4,Friday,8,Maharashtra
734,Vasant Kunj,Minor,Fog,8,27-01-2023 09:00,1957,heavy rain,300.7,3,Friday,9,Delhi
735,Alwarpet,Severe,Fog,8,27-01-2023 10:00,556,light rain,300.4,1,Friday,10,Tamil Nadu
736,Koramangala,Moderate,Rain,9,27-01-2023 11:00,2270,light rain,298.2,1,Friday,11,Karnataka
737,Bandra,Severe,Rain,21,27-01-2023 12:00,1985,light rain,297.7,1,Friday,12,Maharashtra
738,Indiranagar,Minor,Fog,11,27-01-2023 13:00,2769,light rain,280.7,1,Friday,13,Karnataka
739,Connaught Place,Moderate,Rain,10,27-01-2023 14:00,1981,heavy rain,272.8,3,Friday,14,Delhi
740,Salt Lake City,Minor,Clear,10,27-01-2023 15:00,3371,thunderstorm with rain,284.1,4,Friday,15,West Bengal
741,Gariahat,Moderate,Rain,10,27-01-2023 16:00,3049,thunderstorm with rain,276.1,4,Friday,16,West Bengal
742,Hinjewadi,Severe,Rain,21,27-01-2023 17:00,3451,drizzle rain,294.3,2,Friday,17,Maharashtra
743,Banjara Hills,Minor,Rain,21,27-01-2023 18:00,3494,heavy rain,282.1,3,Friday,18,Telangana
744,Jubilee Hills,Minor,Rain,3,27-01-2023 19:00,3009,light rain,304.1,1,Friday,19,Telangana
745,Anna Nagar,Minor,Rain,5,27-01-2023 20:00,3930,heavy rain,292.4,3,Friday,20,Tamil Nadu
746,T. Nagar,Severe,Fog,6,27-01-2023 21:00,2689,drizzle rain,298.8,2,Friday,21,Tamil Nadu
747,Civil Lines,Moderate,Fog,21,27-01-2023 22:00,1831,drizzle rain,274.6,2,Friday,22,Rajasthan
748,Kalyani Nagar,Severe,Rain,21,27-01-2023 23:00,3016,heavy rain,300.2,3,Friday,23,Maharashtra
749,Vasant Kunj,Minor,Rain,3,28-01-2023 00:00,1215,heavy rain,302.3,3,Saturday,0,Delhi
750,Alwarpet,Moderate,Fog,5,28-01-2023 01:00,1548,heavy rain,287,3,Saturday,1,Tamil Nadu
751,Koramangala,Minor,Rain,6,28-01-2023 02:00,715,thunderstorm with rain,291.2,4,Saturday,2,Karnataka
752,Bandra,Moderate,Clear,2,28-01-2023 03:00,3287,light rain,296.8,1,Saturday,3,Maharashtra
753,Indiranagar,Severe,Rain,7,28-01-2023 04:00,3039,heavy rain,276.1,3,Saturday,4,Karnataka
754,Connaught Place,Minor,Rain,9,28-01-2023 05:00,535,heavy rain,287.6,3,Saturday,5,Delhi
755,Salt Lake City,Minor,Rain,8,28-01-2023 06:00,1982,heavy rain,284,3,Saturday,6,West Bengal
756,Gariahat,Minor,Rain,8,28-01-2023 07:00,2505,drizzle rain,275.1,2,Saturday,7,West Bengal
757,Hinjewadi,Severe,Rain,9,28-01-2023 08:00,696,drizzle rain,282.9,2,Saturday,8,Maharashtra
758,Banjara Hills,Moderate,Fog,21,28-01-2023 09:00,1095,thunderstorm with rain,272.4,4,Saturday,9,Telangana
759,Jubilee Hills,Severe,Fog,11,28-01-2023 10:00,2407,light rain,270.9,1,Saturday,10,Telangana
760,Anna Nagar,Minor,Rain,10,28-01-2023 11:00,3746,thunderstorm with rain,274.7,4,Saturday,11,Tamil Nadu
761,T. Nagar,Moderate,Rain,10,28-01-2023 12:00,1051,light rain,303.7,1,Saturday,12,Tamil Nadu
762,Civil Lines,Minor,Fog,10,28-01-2023 13:00,1887,drizzle rain,289.2,2,Saturday,13,Rajasthan
763,Kalyani Nagar,Moderate,Rain,21,28-01-2023 14:00,2131,drizzle rain,303.8,2,Saturday,14,Maharashtra
764,Vasant Kunj,Severe,Clear,21,28-01-2023 15:00,2937,drizzle rain,285.1,2,Saturday,15,Delhi
765,Alwarpet,Minor,Rain,3,28-01-2023 16:00,3946,thunderstorm with rain,280.9,4,Saturday,16,Tamil Nadu
766,Koramangala,Minor,Rain,5,28-01-2023 17:00,2627,heavy rain,287.7,3,Saturday,17,Karnataka
767,Bandra,Minor,Rain,6,28-01-2023 18:00,1768,heavy rain,285.4,3,Saturday,18,Maharashtra
768,Indiranagar,Severe,Rain,21,28-01-2023 19:00,1156,drizzle rain,273.7,2,Saturday,19,Karnataka
769,Connaught Place,Moderate,Rain,21,28-01-2023 20:00,2938,heavy rain,292.4,3,Saturday,20,Delhi
770,Salt Lake City,Severe,Fog,3,28-01-2023 21:00,3698,heavy rain,277.6,3,Saturday,21,West Bengal
771,Gariahat,Minor,Fog,5,28-01-2023 22:00,1836,thunderstorm with rain,291.7,4,Saturday,22,West Bengal
772,Hinjewadi,Moderate,Rain,6,28-01-2023 23:00,1491,light rain,292.8,1,Saturday,23,Maharashtra
773,Banjara Hills,Minor,Rain,2,29-01-2023 00:00,3848,drizzle rain,275.3,2,Sunday,0,Telangana
774,Jubilee Hills,Moderate,Fog,7,29-01-2023 01:00,1640,drizzle rain,272.1,2,Sunday,1,Telangana
775,Anna Nagar,Severe,Rain,9,29-01-2023 02:00,1391,thunderstorm with rain,297.3,4,Sunday,2,Tamil Nadu
776,T. Nagar,Minor,Clear,8,29-01-2023 03:00,1266,thunderstorm with rain,286.1,4,Sunday,3,Tamil Nadu
777,Civil Lines,Minor,Rain,8,29-01-2023 04:00,3827,heavy rain,272,3,Sunday,4,Rajasthan
778,Kalyani Nagar,Minor,Rain,9,29-01-2023 05:00,484,drizzle rain,304.8,2,Sunday,5,Maharashtra
779,Vasant Kunj,Severe,Rain,21,29-01-2023 06:00,2644,light rain,272,1,Sunday,6,Delhi
780,Alwarpet,Moderate,Rain,11,29-01-2023 07:00,211,thunderstorm with rain,294.3,4,Sunday,7,Tamil Nadu
781,Koramangala,Severe,Rain,10,29-01-2023 08:00,1830,light rain,304.4,1,Sunday,8,Karnataka
782,Bandra,Minor,Fog,10,29-01-2023 09:00,3573,light rain,278.4,1,Sunday,9,Maharashtra
783,Indiranagar,Moderate,Fog,10,29-01-2023 10:00,3524,drizzle rain,275,2,Sunday,10,Karnataka
784,Connaught Place,Minor,Rain,21,29-01-2023 11:00,2746,drizzle rain,274.2,2,Sunday,11,Delhi
785,Salt Lake City,Moderate,Rain,21,29-01-2023 12:00,953,thunderstorm with rain,280.6,4,Sunday,12,West Bengal
786,Gariahat,Severe,Fog,3,29-01-2023 13:00,2282,drizzle rain,273.5,2,Sunday,13,West Bengal
787,Hinjewadi,Minor,Rain,5,29-01-2023 14:00,2974,drizzle rain,294.2,2,Sunday,14,Maharashtra
788,Banjara Hills,Minor,Clear,6,29-01-2023 15:00,3096,drizzle rain,272.2,2,Sunday,15,Telangana
789,Jubilee Hills,Minor,Rain,21,29-01-2023 16:00,289,light rain,287.8,1,Sunday,16,Telangana
790,Anna Nagar,Severe,Rain,21,29-01-2023 17:00,975,thunderstorm with rain,304.9,4,Sunday,17,Tamil Nadu
791,T. Nagar,Moderate,Rain,3,29-01-2023 18:00,2852,heavy rain,298.5,3,Sunday,18,Tamil Nadu
792,Civil Lines,Severe,Rain,5,29-01-2023 19:00,3217,light rain,291.5,1,Sunday,19,Rajasthan
793,Kalyani Nagar,Minor,Rain,6,29-01-2023 20:00,1825,drizzle rain,280.7,2,Sunday,20,Maharashtra
794,Vasant Kunj,Moderate,Fog,2,29-01-2023 21:00,3269,light rain,291.8,1,Sunday,21,Delhi
795,Alwarpet,Minor,Fog,7,29-01-2023 22:00,617,drizzle rain,288.4,2,Sunday,22,Tamil Nadu
796,Koramangala,Moderate,Rain,9,29-01-2023 23:00,314,drizzle rain,284.9,2,Sunday,23,Karnataka
797,Bandra,Severe,Rain,8,30-01-2023 00:00,816,light rain,274.6,1,Monday,0,Maharashtra
798,Indiranagar,Minor,Fog,8,30-01-2023 01:00,3467,thunderstorm with rain,301,4,Monday,1,Karnataka
799,Connaught Place,Minor,Rain,9,30-01-2023 02:00,1025,drizzle rain,285.7,2,Monday,2,Delhi
800,Salt Lake City,Minor,Clear,21,30-01-2023 03:00,3772,thunderstorm with rain,276.8,4,Monday,3,West Bengal
801,Gariahat,Severe,Rain,11,30-01-2023 04:00,1849,heavy rain,282.9,3,Monday,4,West Bengal
802,Hinjewadi,Moderate,Rain,10,30-01-2023 05:00,1716,drizzle rain,284.5,2,Monday,5,Maharashtra
803,Banjara Hills,Severe,Rain,10,30-01-2023 06:00,3346,thunderstorm with rain,299,4,Monday,6,Telangana
804,Jubilee Hills,Minor,Rain,10,30-01-2023 07:00,612,thunderstorm with rain,295.7,4,Monday,7,Telangana
805,Anna Nagar,Moderate,Rain,21,30-01-2023 08:00,3647,heavy rain,296.9,3,Monday,8,Tamil Nadu
806,T. Nagar,Minor,Fog,21,30-01-2023 09:00,3691,thunderstorm with rain,270.4,4,Monday,9,Tamil Nadu
807,Civil Lines,Moderate,Fog,3,30-01-2023 10:00,928,thunderstorm with rain,284.6,4,Monday,10,Rajasthan
808,Kalyani Nagar,Severe,Rain,5,30-01-2023 11:00,3548,heavy rain,286.8,3,Monday,11,Maharashtra
809,Vasant Kunj,Minor,Rain,6,30-01-2023 12:00,3268,drizzle rain,270.7,2,Monday,12,Delhi
810,Alwarpet,Minor,Fog,21,30-01-2023 13:00,3008,thunderstorm with rain,279.1,4,Monday,13,Tamil Nadu
811,Koramangala,Minor,Rain,21,30-01-2023 14:00,875,thunderstorm with rain,296.6,4,Monday,14,Karnataka
812,Bandra,Severe,Clear,3,30-01-2023 15:00,3665,thunderstorm with rain,274.8,4,Monday,15,Maharashtra
813,Indiranagar,Moderate,Rain,5,30-01-2023 16:00,2092,light rain,288.7,1,Monday,16,Karnataka
814,Connaught Place,Severe,Rain,6,30-01-2023 17:00,2704,heavy rain,277.5,3,Monday,17,Delhi
815,Salt Lake City,Minor,Rain,2,30-01-2023 18:00,3167,light rain,270.4,1,Monday,18,West Bengal
816,Gariahat,Moderate,Rain,7,30-01-2023 19:00,2439,heavy rain,278.4,3,Monday,19,West Bengal
817,Hinjewadi,Minor,Rain,9,30-01-2023 20:00,2986,drizzle rain,304.2,2,Monday,20,Maharashtra
818,Banjara Hills,Moderate,Fog,8,30-01-2023 21:00,3960,drizzle rain,298.1,2,Monday,21,Telangana
819,Jubilee Hills,Severe,Fog,8,30-01-2023 22:00,1322,thunderstorm with rain,303.6,4,Monday,22,Telangana
820,Anna Nagar,Minor,Rain,9,30-01-2023 23:00,1771,heavy rain,287.1,3,Monday,23,Tamil Nadu
821,T. Nagar,Minor,Rain,21,31-01-2023 00:00,1177,drizzle rain,273.8,2,Tuesday,0,Tamil Nadu
822,Civil Lines,Minor,Fog,11,31-01-2023 01:00,1208,heavy rain,289.2,3,Tuesday,1,Rajasthan
823,Kalyani Nagar,Severe,Rain,10,31-01-2023 02:00,2343,drizzle rain,285.9,2,Tuesday,2,Maharashtra
824,Vasant Kunj,Moderate,Clear,10,31-01-2023 03:00,1887,light rain,299.6,1,Tuesday,3,Delhi
825,Alwarpet,Severe,Rain,10,31-01-2023 04:00,2910,drizzle rain,273.4,2,Tuesday,4,Tamil Nadu
826,Koramangala,Minor,Rain,21,31-01-2023 05:00,3461,light rain,287.1,1,Tuesday,5,Karnataka
827,Bandra,Moderate,Rain,21,31-01-2023 06:00,236,drizzle rain,275.3,2,Tuesday,6,Maharashtra
828,Indiranagar,Minor,Rain,3,31-01-2023 07:00,3640,thunderstorm with rain,281.4,4,Tuesday,7,Karnataka
829,Connaught Place,Moderate,Rain,5,31-01-2023 08:00,3966,light rain,295.8,1,Tuesday,8,Delhi
830,Salt Lake City,Severe,Fog,6,31-01-2023 09:00,1748,drizzle rain,286.7,2,Tuesday,9,West Bengal
831,Gariahat,Minor,Fog,21,31-01-2023 10:00,2526,thunderstorm with rain,283.2,4,Tuesday,10,West Bengal
832,Hinjewadi,Minor,Rain,21,31-01-2023 11:00,2464,light rain,283.8,1,Tuesday,11,Maharashtra
833,Banjara Hills,Minor,Rain,3,31-01-2023 12:00,3114,thunderstorm with rain,286.1,4,Tuesday,12,Telangana
834,Jubilee Hills,Severe,Fog,5,31-01-2023 13:00,1072,heavy rain,297.5,3,Tuesday,13,Telangana
835,Anna Nagar,Moderate,Rain,6,31-01-2023 14:00,2021,heavy rain,301.2,3,Tuesday,14,Tamil Nadu
836,T. Nagar,Severe,Clear,2,31-01-2023 15:00,1496,light rain,303.4,1,Tuesday,15,Tamil Nadu
837,Civil Lines,Minor,Rain,7,31-01-2023 16:00,2309,drizzle rain,297.5,2,Tuesday,16,Rajasthan
838,Kalyani Nagar,Moderate,Rain,9,31-01-2023 17:00,795,light rain,281,1,Tuesday,17,Maharashtra
839,Vasant Kunj,Minor,Rain,8,31-01-2023 18:00,2103,thunderstorm with rain,294.1,4,Tuesday,18,Delhi
840,Alwarpet,Moderate,Rain,8,31-01-2023 19:00,928,drizzle rain,285.3,2,Tuesday,19,Tamil Nadu
841,Koramangala,Severe,Rain,9,31-01-2023 20:00,1565,heavy rain,278.9,3,Tuesday,20,Karnataka
842,Bandra,Minor,Fog,21,31-01-2023 21:00,596,drizzle rain,299.4,2,Tuesday,21,Maharashtra
843,Indiranagar,Minor,Fog,11,31-01-2023 22:00,898,heavy rain,271.3,3,Tuesday,22,Karnataka
844,Connaught Place,Minor,Rain,10,31-01-2023 23:00,3290,drizzle rain,301.6,2,Tuesday,23,Delhi
845,Salt Lake City,Severe,Rain,10,01-02-2023 00:00,2424,drizzle rain,286.2,2,Wednesday,0,West Bengal
846,Gariahat,Moderate,Fog,10,01-02-2023 01:00,1835,drizzle rain,292.3,2,Wednesday,1,West Bengal
847,Hinjewadi,Severe,Rain,21,01-02-2023 02:00,595,thunderstorm with rain,293.1,4,Wednesday,2,Maharashtra
848,Banjara Hills,Minor,Clear,21,01-02-2023 03:00,2692,thunderstorm with rain,301.3,4,Wednesday,3,Telangana
849,Jubilee Hills,Moderate,Rain,3,01-02-2023 04:00,3504,light rain,292.3,1,Wednesday,4,Telangana
850,Anna Nagar,Minor,Rain,5,01-02-2023 05:00,275,light rain,291.5,1,Wednesday,5,Tamil Nadu
851,T. Nagar,Moderate,Rain,6,01-02-2023 06:00,464,heavy rain,272.3,3,Wednesday,6,Tamil Nadu
852,Civil Lines,Severe,Rain,21,01-02-2023 07:00,2702,thunderstorm with rain,288.1,4,Wednesday,7,Rajasthan
853,Kalyani Nagar,Minor,Rain,21,01-02-2023 08:00,2019,heavy rain,275.3,3,Wednesday,8,Maharashtra
854,Vasant Kunj,Minor,Fog,3,01-02-2023 09:00,917,light rain,295.8,1,Wednesday,9,Delhi
855,Alwarpet,Minor,Fog,5,01-02-2023 10:00,2982,heavy rain,287.9,3,Wednesday,10,Tamil Nadu
856,Koramangala,Severe,Rain,6,01-02-2023 11:00,3655,light rain,293.8,1,Wednesday,11,Karnataka
857,Bandra,Moderate,Rain,2,01-02-2023 12:00,3835,thunderstorm with rain,271.5,4,Wednesday,12,Maharashtra
858,Indiranagar,Severe,Fog,7,01-02-2023 13:00,1050,drizzle rain,273,2,Wednesday,13,Karnataka
859,Connaught Place,Minor,Rain,9,01-02-2023 14:00,3777,thunderstorm with rain,295.1,4,Wednesday,14,Delhi
860,Salt Lake City,Moderate,Clear,8,01-02-2023 15:00,1590,heavy rain,272.5,3,Wednesday,15,West Bengal
861,Gariahat,Minor,Rain,8,01-02-2023 16:00,343,heavy rain,272.5,3,Wednesday,16,West Bengal
862,Hinjewadi,Moderate,Rain,9,01-02-2023 17:00,1084,thunderstorm with rain,270.4,4,Wednesday,17,Maharashtra
863,Banjara Hills,Severe,Rain,21,01-02-2023 18:00,3340,thunderstorm with rain,303.5,4,Wednesday,18,Telangana
864,Jubilee Hills,Minor,Rain,11,01-02-2023 19:00,3370,light rain,295.8,1,Wednesday,19,Telangana
865,Anna Nagar,Minor,Rain,10,01-02-2023 20:00,595,heavy rain,282.4,3,Wednesday,20,Tamil Nadu
866,T. Nagar,Minor,Fog,10,01-02-2023 21:00,3296,heavy rain,280.4,3,Wednesday,21,Tamil Nadu
867,Civil Lines,Severe,Fog,10,01-02-2023 22:00,3195,thunderstorm with rain,282.2,4,Wednesday,22,Rajasthan
868,Kalyani Nagar,Moderate,Rain,21,01-02-2023 23:00,3138,drizzle rain,297.1,2,Wednesday,23,Maharashtra
869,Vasant Kunj,Severe,Rain,21,02-02-2023 00:00,1692,heavy rain,293.1,3,Thursday,0,Delhi
870,Alwarpet,Minor,Fog,3,02-02-2023 01:00,3755,drizzle rain,276.5,2,Thursday,1,Tamil Nadu
871,Koramangala,Moderate,Rain,5,02-02-2023 02:00,3836,thunderstorm with rain,276.1,4,Thursday,2,Karnataka
872,Bandra,Minor,Clear,6,02-02-2023 03:00,3422,thunderstorm with rain,273.4,4,Thursday,3,Maharashtra
873,Indiranagar,Moderate,Rain,21,02-02-2023 04:00,1367,light rain,293.1,1,Thursday,4,Karnataka
874,Connaught Place,Severe,Rain,21,02-02-2023 05:00,2816,heavy rain,296.8,3,Thursday,5,Delhi
875,Salt Lake City,Minor,Rain,3,02-02-2023 06:00,1262,drizzle rain,279.3,2,Thursday,6,West Bengal
876,Gariahat,Minor,Rain,5,02-02-2023 07:00,2356,light rain,270.7,1,Thursday,7,West Bengal
877,Hinjewadi,Minor,Rain,6,02-02-2023 08:00,3964,heavy rain,272.9,3,Thursday,8,Maharashtra
878,Banjara Hills,Severe,Fog,2,02-02-2023 09:00,1265,light rain,303.9,1,Thursday,9,Telangana
879,Jubilee Hills,Moderate,Fog,7,02-02-2023 10:00,1409,thunderstorm with rain,280.3,4,Thursday,10,Telangana
880,Anna Nagar,Severe,Rain,9,02-02-2023 11:00,3182,heavy rain,296.9,3,Thursday,11,Tamil Nadu
881,T. Nagar,Minor,Rain,8,02-02-2023 12:00,2645,light rain,291.9,1,Thursday,12,Tamil Nadu
882,Civil Lines,Moderate,Fog,8,02-02-2023 13:00,3494,light rain,283.4,1,Thursday,13,Rajasthan
883,Kalyani Nagar,Minor,Rain,9,02-02-2023 14:00,833,drizzle rain,277.2,2,Thursday,14,Maharashtra
884,Vasant Kunj,Moderate,Clear,21,02-02-2023 15:00,1356,light rain,274.2,1,Thursday,15,Delhi
885,Alwarpet,Severe,Rain,11,02-02-2023 16:00,3434,heavy rain,291.5,3,Thursday,16,Tamil Nadu
886,Koramangala,Minor,Rain,10,02-02-2023 17:00,1438,heavy rain,297.1,3,Thursday,17,Karnataka
887,Bandra,Minor,Rain,10,02-02-2023 18:00,932,drizzle rain,292.5,2,Thursday,18,Maharashtra
888,Indiranagar,Minor,Rain,10,02-02-2023 19:00,434,heavy rain,288.6,3,Thursday,19,Karnataka
889,Connaught Place,Severe,Rain,21,02-02-2023 20:00,2905,thunderstorm with rain,271.5,4,Thursday,20,Delhi
890,Salt Lake City,Moderate,Fog,21,02-02-2023 21:00,950,heavy rain,303.9,3,Thursday,21,West Bengal
891,Gariahat,Severe,Fog,3,02-02-2023 22:00,2835,heavy rain,298,3,Thursday,22,West Bengal
892,Hinjewadi,Minor,Rain,5,02-02-2023 23:00,3280,light rain,280.2,1,Thursday,23,Maharashtra
893,Banjara Hills,Moderate,Rain,6,03-02-2023 00:00,3345,light rain,304.3,1,Friday,0,Telangana
894,Jubilee Hills,Minor,Fog,21,03-02-2023 01:00,1153,heavy rain,291.1,3,Friday,1,Telangana
895,Anna Nagar,Moderate,Rain,21,03-02-2023 02:00,2739,drizzle rain,290.4,2,Friday,2,Tamil Nadu
896,T. Nagar,Severe,Clear,3,03-02-2023 03:00,3160,light rain,296.2,1,Friday,3,Tamil Nadu
897,Civil Lines,Minor,Rain,5,03-02-2023 04:00,3524,drizzle rain,298.4,2,Friday,4,Rajasthan
898,Kalyani Nagar,Minor,Rain,6,03-02-2023 05:00,3501,heavy rain,293,3,Friday,5,Maharashtra
899,Vasant Kunj,Minor,Rain,2,03-02-2023 06:00,1742,heavy rain,274.5,3,Friday,6,Delhi
900,Alwarpet,Severe,Rain,7,03-02-2023 07:00,1397,thunderstorm with rain,281.8,4,Friday,7,Tamil Nadu
901,Koramangala,Moderate,Rain,9,03-02-2023 08:00,1876,light rain,302.5,1,Friday,8,Karnataka
902,Bandra,Severe,Fog,8,03-02-2023 09:00,1391,heavy rain,277.9,3,Friday,9,Maharashtra
903,Indiranagar,Minor,Fog,8,03-02-2023 10:00,2417,thunderstorm with rain,283,4,Friday,10,Karnataka
904,Connaught Place,Moderate,Rain,9,03-02-2023 11:00,1616,light rain,285.1,1,Friday,11,Delhi
905,Salt Lake City,Minor,Rain,21,03-02-2023 12:00,3193,heavy rain,285.4,3,Friday,12,West Bengal
906,Gariahat,Moderate,Fog,11,03-02-2023 13:00,3042,heavy rain,291.5,3,Friday,13,West Bengal
907,Hinjewadi,Severe,Rain,10,03-02-2023 14:00,2881,light rain,303,1,Friday,14,Maharashtra
908,Banjara Hills,Minor,Clear,10,03-02-2023 15:00,1417,light rain,278.4,1,Friday,15,Telangana
909,Jubilee Hills,Minor,Rain,10,03-02-2023 16:00,1740,light rain,274.3,1,Friday,16,Telangana
910,Anna Nagar,Minor,Rain,21,03-02-2023 17:00,2276,heavy rain,276.9,3,Friday,17,Tamil Nadu
911,T. Nagar,Severe,Rain,21,03-02-2023 18:00,3436,heavy rain,301,3,Friday,18,Tamil Nadu
912,Civil Lines,Moderate,Rain,3,03-02-2023 19:00,1645,thunderstorm with rain,292.6,4,Friday,19,Rajasthan
913,Kalyani Nagar,Severe,Rain,5,03-02-2023 20:00,2586,drizzle rain,280,2,Friday,20,Maharashtra
914,Vasant Kunj,Minor,Fog,6,03-02-2023 21:00,3919,light rain,298.6,1,Friday,21,Delhi
915,Alwarpet,Moderate,Fog,21,03-02-2023 22:00,1719,heavy rain,300.1,3,Friday,22,Tamil Nadu
916,Koramangala,Minor,Rain,21,03-02-2023 23:00,1588,heavy rain,299.6,3,Friday,23,Karnataka
917,Bandra,Moderate,Rain,3,04-02-2023 00:00,2056,light rain,302.2,1,Saturday,0,Maharashtra
918,Indiranagar,Severe,Fog,5,04-02-2023 01:00,1565,drizzle rain,278.8,2,Saturday,1,Karnataka
919,Connaught Place,Minor,Rain,6,04-02-2023 02:00,699,light rain,296.4,1,Saturday,2,Delhi
920,Salt Lake City,Minor,Clear,2,04-02-2023 03:00,1880,drizzle rain,286.1,2,Saturday,3,West Bengal
921,Gariahat,Minor,Rain,7,04-02-2023 04:00,710,heavy rain,299.5,3,Saturday,4,West Bengal
922,Hinjewadi,Severe,Rain,9,04-02-2023 05:00,3598,drizzle rain,295.5,2,Saturday,5,Maharashtra
923,Banjara Hills,Moderate,Rain,8,04-02-2023 06:00,416,thunderstorm with rain,297.2,4,Saturday,6,Telangana
924,Jubilee Hills,Severe,Rain,8,04-02-2023 07:00,1524,heavy rain,293,3,Saturday,7,Telangana
925,Anna Nagar,Minor,Rain,9,04-02-2023 08:00,1355,thunderstorm with rain,276.2,4,Saturday,8,Tamil Nadu
926,T. Nagar,Moderate,Fog,21,04-02-2023 09:00,2027,light rain,289.1,1,Saturday,9,Tamil Nadu
927,Civil Lines,Minor,Fog,11,04-02-2023 10:00,3341,light rain,304.5,1,Saturday,10,Rajasthan
928,Kalyani Nagar,Moderate,Rain,10,04-02-2023 11:00,3523,light rain,302.8,1,Saturday,11,Maharashtra
929,Vasant Kunj,Severe,Rain,10,04-02-2023 12:00,3686,drizzle rain,271.5,2,Saturday,12,Delhi
930,Alwarpet,Minor,Fog,10,04-02-2023 13:00,2010,heavy rain,275.8,3,Saturday,13,Tamil Nadu
931,Koramangala,Minor,Rain,21,04-02-2023 14:00,2692,light rain,274.6,1,Saturday,14,Karnataka
932,Bandra,Minor,Clear,21,04-02-2023 15:00,3123,light rain,295.4,1,Saturday,15,Maharashtra
933,Indiranagar,Severe,Rain,3,04-02-2023 16:00,1405,heavy rain,298.6,3,Saturday,16,Karnataka
934,Connaught Place,Moderate,Rain,5,04-02-2023 17:00,2414,light rain,277.5,1,Saturday,17,Delhi
